#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_79244_diag.x_20260313113946_amedhi@isha-2.local
# Lattice: HONEYCOMB2 (Size = 50x50x1, Sites/unitcell = 2, Boundary = 1-1-0)
# No of sites = 5000
# Model: MKM
# lambda = 0.060000
# eta = 0.100000
# lambda_R = 0.000000
# t = 1.000000
# Results: BandStruct
#------------------------------------------------------------------------
# bands: {spin=UP, n=[0:3], cols=[5:8]}
#------------------------------------------------------------------------
# k     kx            ky            kz            ek_0_0        ek_1_0        ek_2_0        ek_3_0        
#------------------------------------------------------------------------
   691  1.160832E+00 -1.675516E+00  0.000000E+00 -9.551717E-01 -9.551717E-01  9.551717E-01  9.551717E-01
   692  1.233384E+00 -1.717404E+00  0.000000E+00 -9.614372E-01 -9.614372E-01  9.614372E-01  9.614372E-01
   693  1.305936E+00 -1.759292E+00  0.000000E+00 -9.684828E-01 -9.684828E-01  9.684828E-01  9.684828E-01
   694  1.378488E+00 -1.801180E+00  0.000000E+00 -9.761516E-01 -9.761516E-01  9.761516E-01  9.761516E-01
   695 -2.176559E+00  2.513274E-01  0.000000E+00 -9.842996E-01 -9.842996E-01  9.842996E-01  9.842996E-01
   696 -2.104007E+00  2.094395E-01  0.000000E+00 -9.927980E-01 -9.927980E-01  9.927980E-01  9.927980E-01
   697 -2.031455E+00  1.675516E-01  0.000000E+00 -1.001535E+00 -1.001535E+00  1.001535E+00  1.001535E+00
   698 -1.958903E+00  1.256637E-01  0.000000E+00 -1.010415E+00 -1.010415E+00  1.010415E+00  1.010415E+00
   699 -1.886351E+00  8.377580E-02  0.000000E+00 -1.019355E+00 -1.019355E+00  1.019355E+00  1.019355E+00
   700 -1.813799E+00  1.256637E-01  0.000000E+00 -1.027413E+00 -1.027413E+00  1.027413E+00  1.027413E+00
   701 -1.741247E+00  8.377580E-02  0.000000E+00 -1.036641E+00 -1.036641E+00  1.036641E+00  1.036641E+00
   702 -1.668695E+00  4.188790E-02  0.000000E+00 -1.045869E+00 -1.045869E+00  1.045869E+00  1.045869E+00
   703 -1.596143E+00  0.000000E+00  0.000000E+00 -1.055015E+00 -1.055015E+00  1.055015E+00  1.055015E+00
   704 -1.523591E+00 -4.188790E-02  0.000000E+00 -1.064000E+00 -1.064000E+00  1.064000E+00  1.064000E+00
   705 -1.451039E+00 -8.377580E-02  0.000000E+00 -1.072736E+00 -1.072736E+00  1.072736E+00  1.072736E+00
   706 -1.378488E+00 -1.256637E-01  0.000000E+00 -1.081131E+00 -1.081131E+00  1.081131E+00  1.081131E+00
   707 -1.305936E+00 -1.675516E-01  0.000000E+00 -1.089085E+00 -1.089085E+00  1.089085E+00  1.089085E+00
   708 -1.233384E+00 -2.094395E-01  0.000000E+00 -1.096492E+00 -1.096492E+00  1.096492E+00  1.096492E+00
   709 -1.160832E+00 -2.513274E-01  0.000000E+00 -1.103239E+00 -1.103239E+00  1.103239E+00  1.103239E+00
   710 -1.088280E+00 -2.932153E-01  0.000000E+00 -1.109210E+00 -1.109210E+00  1.109210E+00  1.109210E+00
   711 -1.015728E+00 -3.351032E-01  0.000000E+00 -1.114287E+00 -1.114287E+00  1.114287E+00  1.114287E+00
   712 -9.431757E-01 -3.769911E-01  0.000000E+00 -1.118355E+00 -1.118355E+00  1.118355E+00  1.118355E+00
   713 -8.706237E-01 -4.188790E-01  0.000000E+00 -1.121306E+00 -1.121306E+00  1.121306E+00  1.121306E+00
   714 -7.980717E-01 -4.607669E-01  0.000000E+00 -1.123042E+00 -1.123042E+00  1.123042E+00  1.123042E+00
   715 -7.255197E-01 -5.026548E-01  0.000000E+00 -1.123480E+00 -1.123480E+00  1.123480E+00  1.123480E+00
   716 -6.529678E-01 -5.445427E-01  0.000000E+00 -1.122555E+00 -1.122555E+00  1.122555E+00  1.122555E+00
   717 -5.804158E-01 -5.864306E-01  0.000000E+00 -1.120228E+00 -1.120228E+00  1.120228E+00  1.120228E+00
   718 -5.078638E-01 -6.283185E-01  0.000000E+00 -1.116484E+00 -1.116484E+00  1.116484E+00  1.116484E+00
   719 -4.353118E-01 -6.702064E-01  0.000000E+00 -1.111337E+00 -1.111337E+00  1.111337E+00  1.111337E+00
   720 -3.627599E-01 -7.120943E-01  0.000000E+00 -1.104836E+00 -1.104836E+00  1.104836E+00  1.104836E+00
   721 -2.902079E-01 -7.539822E-01  0.000000E+00 -1.097058E+00 -1.097058E+00  1.097058E+00  1.097058E+00
   722 -2.176559E-01 -7.958701E-01  0.000000E+00 -1.088118E+00 -1.088118E+00  1.088118E+00  1.088118E+00
   723 -1.451039E-01 -8.377580E-01  0.000000E+00 -1.078159E+00 -1.078159E+00  1.078159E+00  1.078159E+00
   724 -7.255197E-02 -8.796459E-01  0.000000E+00 -1.067356E+00 -1.067356E+00  1.067356E+00  1.067356E+00
   725  0.000000E+00 -9.215338E-01  0.000000E+00 -1.055913E+00 -1.055913E+00  1.055913E+00  1.055913E+00
   726  7.255197E-02 -9.634217E-01  0.000000E+00 -1.044054E+00 -1.044054E+00  1.044054E+00  1.044054E+00
   727  1.451039E-01 -1.005310E+00  0.000000E+00 -1.032023E+00 -1.032023E+00  1.032023E+00  1.032023E+00
   728  2.176559E-01 -1.047198E+00  0.000000E+00 -1.020072E+00 -1.020072E+00  1.020072E+00  1.020072E+00
   729  2.902079E-01 -1.089085E+00  0.000000E+00 -1.008458E+00 -1.008458E+00  1.008458E+00  1.008458E+00
   730  3.627599E-01 -1.130973E+00  0.000000E+00 -9.974334E-01 -9.974334E-01  9.974334E-01  9.974334E-01
   731  4.353118E-01 -1.172861E+00  0.000000E+00 -9.872346E-01 -9.872346E-01  9.872346E-01  9.872346E-01
   732  5.078638E-01 -1.214749E+00  0.000000E+00 -9.780769E-01 -9.780769E-01  9.780769E-01  9.780769E-01
   733  5.804158E-01 -1.256637E+00  0.000000E+00 -9.701450E-01 -9.701450E-01  9.701450E-01  9.701450E-01
   734  6.529678E-01 -1.298525E+00  0.000000E+00 -9.635867E-01 -9.635867E-01  9.635867E-01  9.635867E-01
   735  7.255197E-01 -1.340413E+00  0.000000E+00 -9.585081E-01 -9.585081E-01  9.585081E-01  9.585081E-01
   736  7.980717E-01 -1.382301E+00  0.000000E+00 -9.549708E-01 -9.549708E-01  9.549708E-01  9.549708E-01
   737  8.706237E-01 -1.424189E+00  0.000000E+00 -9.529922E-01 -9.529922E-01  9.529922E-01  9.529922E-01
   738  9.431757E-01 -1.466077E+00  0.000000E+00 -9.525478E-01 -9.525478E-01  9.525478E-01  9.525478E-01
   739  1.015728E+00 -1.507964E+00  0.000000E+00 -9.535755E-01 -9.535755E-01  9.535755E-01  9.535755E-01
   740  1.088280E+00 -1.549852E+00  0.000000E+00 -9.559824E-01 -9.559824E-01  9.559824E-01  9.559824E-01
   741  1.160832E+00 -1.591740E+00  0.000000E+00 -9.596520E-01 -9.596520E-01  9.596520E-01  9.596520E-01
   742  1.233384E+00 -1.633628E+00  0.000000E+00 -9.644519E-01 -9.644519E-01  9.644519E-01  9.644519E-01
   743  1.305936E+00 -1.675516E+00  0.000000E+00 -9.702417E-01 -9.702417E-01  9.702417E-01  9.702417E-01
   744  1.378488E+00 -1.717404E+00  0.000000E+00 -9.768793E-01 -9.768793E-01  9.768793E-01  9.768793E-01
   745 -2.176559E+00  3.351032E-01  0.000000E+00 -9.842265E-01 -9.842265E-01  9.842265E-01  9.842265E-01
   746 -2.104007E+00  2.932153E-01  0.000000E+00 -9.921532E-01 -9.921532E-01  9.921532E-01  9.921532E-01
   747 -2.031455E+00  2.513274E-01  0.000000E+00 -1.000539E+00 -1.000539E+00  1.000539E+00  1.000539E+00
   748 -1.958903E+00  2.094395E-01  0.000000E+00 -1.009275E+00 -1.009275E+00  1.009275E+00  1.009275E+00
   749 -1.886351E+00  1.675516E-01  0.000000E+00 -1.018263E+00 -1.018263E+00  1.018263E+00  1.018263E+00
   750 -1.813799E+00  2.094395E-01  0.000000E+00 -1.025719E+00 -1.025719E+00  1.025719E+00  1.025719E+00
   751 -1.741247E+00  1.675516E-01  0.000000E+00 -1.035160E+00 -1.035160E+00  1.035160E+00  1.035160E+00
   752 -1.668695E+00  1.256637E-01  0.000000E+00 -1.044753E+00 -1.044753E+00  1.044753E+00  1.044753E+00
   753 -1.596143E+00  8.377580E-02  0.000000E+00 -1.054399E+00 -1.054399E+00  1.054399E+00  1.054399E+00
   754 -1.523591E+00  4.188790E-02  0.000000E+00 -1.064000E+00 -1.064000E+00  1.064000E+00  1.064000E+00
   755 -1.451039E+00  0.000000E+00  0.000000E+00 -1.073453E+00 -1.073453E+00  1.073453E+00  1.073453E+00
   756 -1.378488E+00 -4.188790E-02  0.000000E+00 -1.082653E+00 -1.082653E+00  1.082653E+00  1.082653E+00
   757 -1.305936E+00 -8.377580E-02  0.000000E+00 -1.091488E+00 -1.091488E+00  1.091488E+00  1.091488E+00
   758 -1.233384E+00 -1.256637E-01  0.000000E+00 -1.099842E+00 -1.099842E+00  1.099842E+00  1.099842E+00
   759 -1.160832E+00 -1.675516E-01  0.000000E+00 -1.107597E+00 -1.107597E+00  1.107597E+00  1.107597E+00
   760 -1.088280E+00 -2.094395E-01  0.000000E+00 -1.114631E+00 -1.114631E+00  1.114631E+00  1.114631E+00
   761 -1.015728E+00 -2.513274E-01  0.000000E+00 -1.120821E+00 -1.120821E+00  1.120821E+00  1.120821E+00
   762 -9.431757E-01 -2.932153E-01  0.000000E+00 -1.126050E+00 -1.126050E+00  1.126050E+00  1.126050E+00
   763 -8.706237E-01 -3.351032E-01  0.000000E+00 -1.130204E+00 -1.130204E+00  1.130204E+00  1.130204E+00
   764 -7.980717E-01 -3.769911E-01  0.000000E+00 -1.133182E+00 -1.133182E+00  1.133182E+00  1.133182E+00
   765 -7.255197E-01 -4.188790E-01  0.000000E+00 -1.134894E+00 -1.134894E+00  1.134894E+00  1.134894E+00
   766 -6.529678E-01 -4.607669E-01  0.000000E+00 -1.135267E+00 -1.135267E+00  1.135267E+00  1.135267E+00
   767 -5.804158E-01 -5.026548E-01  0.000000E+00 -1.134252E+00 -1.134252E+00  1.134252E+00  1.134252E+00
   768 -5.078638E-01 -5.445427E-01  0.000000E+00 -1.131819E+00 -1.131819E+00  1.131819E+00  1.131819E+00
   769 -4.353118E-01 -5.864306E-01  0.000000E+00 -1.127968E+00 -1.127968E+00  1.127968E+00  1.127968E+00
   770 -3.627599E-01 -6.283185E-01  0.000000E+00 -1.122726E+00 -1.122726E+00  1.122726E+00  1.122726E+00
   771 -2.902079E-01 -6.702064E-01  0.000000E+00 -1.116150E+00 -1.116150E+00  1.116150E+00  1.116150E+00
   772 -2.176559E-01 -7.120943E-01  0.000000E+00 -1.108328E+00 -1.108328E+00  1.108328E+00  1.108328E+00
   773 -1.451039E-01 -7.539822E-01  0.000000E+00 -1.099377E+00 -1.099377E+00  1.099377E+00  1.099377E+00
   774 -7.255197E-02 -7.958701E-01  0.000000E+00 -1.089446E+00 -1.089446E+00  1.089446E+00  1.089446E+00
   775  0.000000E+00 -8.377580E-01  0.000000E+00 -1.078706E+00 -1.078706E+00  1.078706E+00  1.078706E+00
   776  7.255197E-02 -8.796459E-01  0.000000E+00 -1.067356E+00 -1.067356E+00  1.067356E+00  1.067356E+00
   777  1.451039E-01 -9.215338E-01  0.000000E+00 -1.055613E+00 -1.055613E+00  1.055613E+00  1.055613E+00
   778  2.176559E-01 -9.634217E-01  0.000000E+00 -1.043708E+00 -1.043708E+00  1.043708E+00  1.043708E+00
   779  2.902079E-01 -1.005310E+00  0.000000E+00 -1.031880E+00 -1.031880E+00  1.031880E+00  1.031880E+00
   780  3.627599E-01 -1.047198E+00  0.000000E+00 -1.020370E+00 -1.020370E+00  1.020370E+00  1.020370E+00
   781  4.353118E-01 -1.089085E+00  0.000000E+00 -1.009414E+00 -1.009414E+00  1.009414E+00  1.009414E+00
   782  5.078638E-01 -1.130973E+00  0.000000E+00 -9.992337E-01 -9.992337E-01  9.992337E-01  9.992337E-01
   783  5.804158E-01 -1.172861E+00  0.000000E+00 -9.900305E-01 -9.900305E-01  9.900305E-01  9.900305E-01
   784  6.529678E-01 -1.214749E+00  0.000000E+00 -9.819789E-01 -9.819789E-01  9.819789E-01  9.819789E-01
   785  7.255197E-01 -1.256637E+00  0.000000E+00 -9.752209E-01 -9.752209E-01  9.752209E-01  9.752209E-01
   786  7.980717E-01 -1.298525E+00  0.000000E+00 -9.698619E-01 -9.698619E-01  9.698619E-01  9.698619E-01
   787  8.706237E-01 -1.340413E+00  0.000000E+00 -9.659688E-01 -9.659688E-01  9.659688E-01  9.659688E-01
   788  9.431757E-01 -1.382301E+00  0.000000E+00 -9.635695E-01 -9.635695E-01  9.635695E-01  9.635695E-01
   789  1.015728E+00 -1.424189E+00  0.000000E+00 -9.626552E-01 -9.626552E-01  9.626552E-01  9.626552E-01
   790  1.088280E+00 -1.466077E+00  0.000000E+00 -9.631837E-01 -9.631837E-01  9.631837E-01  9.631837E-01
   791  1.160832E+00 -1.507964E+00  0.000000E+00 -9.650845E-01 -9.650845E-01  9.650845E-01  9.650845E-01
   792  1.233384E+00 -1.549852E+00  0.000000E+00 -9.682649E-01 -9.682649E-01  9.682649E-01  9.682649E-01
   793  1.305936E+00 -1.591740E+00  0.000000E+00 -9.726160E-01 -9.726160E-01  9.726160E-01  9.726160E-01
   794  1.378488E+00 -1.633628E+00  0.000000E+00 -9.780188E-01 -9.780188E-01  9.780188E-01  9.780188E-01
   795  1.451039E+00 -1.675516E+00  0.000000E+00 -9.843497E-01 -9.843497E-01  9.843497E-01  9.843497E-01
   796 -2.104007E+00  3.769911E-01  0.000000E+00 -9.914846E-01 -9.914846E-01  9.914846E-01  9.914846E-01
   797 -2.031455E+00  3.351032E-01  0.000000E+00 -9.993024E-01 -9.993024E-01  9.993024E-01  9.993024E-01
   798 -1.958903E+00  2.932153E-01  0.000000E+00 -1.007687E+00 -1.007687E+00  1.007687E+00  1.007687E+00
   799 -1.886351E+00  2.513274E-01  0.000000E+00 -1.016528E+00 -1.016528E+00  1.016528E+00  1.016528E+00
   800 -1.813799E+00  2.932153E-01  0.000000E+00 -1.023307E+00 -1.023307E+00  1.023307E+00  1.023307E+00
   801 -1.741247E+00  2.513274E-01  0.000000E+00 -1.032780E+00 -1.032780E+00  1.032780E+00  1.032780E+00
   802 -1.668695E+00  2.094395E-01  0.000000E+00 -1.042576E+00 -1.042576E+00  1.042576E+00  1.042576E+00
   803 -1.596143E+00  1.675516E-01  0.000000E+00 -1.052578E+00 -1.052578E+00  1.052578E+00  1.052578E+00
   804 -1.523591E+00  1.256637E-01  0.000000E+00 -1.062671E+00 -1.062671E+00  1.062671E+00  1.062671E+00
   805 -1.451039E+00  8.377580E-02  0.000000E+00 -1.072736E+00 -1.072736E+00  1.072736E+00  1.072736E+00
   806 -1.378488E+00  4.188790E-02  0.000000E+00 -1.082653E+00 -1.082653E+00  1.082653E+00  1.082653E+00
   807 -1.305936E+00  0.000000E+00  0.000000E+00 -1.092297E+00 -1.092297E+00  1.092297E+00  1.092297E+00
   808 -1.233384E+00 -4.188790E-02  0.000000E+00 -1.101542E+00 -1.101542E+00  1.101542E+00  1.101542E+00
   809 -1.160832E+00 -8.377580E-02  0.000000E+00 -1.110259E+00 -1.110259E+00  1.110259E+00  1.110259E+00
   810 -1.088280E+00 -1.256637E-01  0.000000E+00 -1.118319E+00 -1.118319E+00  1.118319E+00  1.118319E+00
   811 -1.015728E+00 -1.675516E-01  0.000000E+00 -1.125594E+00 -1.125594E+00  1.125594E+00  1.125594E+00
   812 -9.431757E-01 -2.094395E-01  0.000000E+00 -1.131961E+00 -1.131961E+00  1.131961E+00  1.131961E+00
   813 -8.706237E-01 -2.513274E-01  0.000000E+00 -1.137302E+00 -1.137302E+00  1.137302E+00  1.137302E+00
   814 -7.980717E-01 -2.932153E-01  0.000000E+00 -1.141509E+00 -1.141509E+00  1.141509E+00  1.141509E+00
   815 -7.255197E-01 -3.351032E-01  0.000000E+00 -1.144486E+00 -1.144486E+00  1.144486E+00  1.144486E+00
   816 -6.529678E-01 -3.769911E-01  0.000000E+00 -1.146155E+00 -1.146155E+00  1.146155E+00  1.146155E+00
   817 -5.804158E-01 -4.188790E-01  0.000000E+00 -1.146454E+00 -1.146454E+00  1.146454E+00  1.146454E+00
   818 -5.078638E-01 -4.607669E-01  0.000000E+00 -1.145342E+00 -1.145342E+00  1.145342E+00  1.145342E+00
   819 -4.353118E-01 -5.026548E-01  0.000000E+00 -1.142806E+00 -1.142806E+00  1.142806E+00  1.142806E+00
   820 -3.627599E-01 -5.445427E-01  0.000000E+00 -1.138854E+00 -1.138854E+00  1.138854E+00  1.138854E+00
   821 -2.902079E-01 -5.864306E-01  0.000000E+00 -1.133524E+00 -1.133524E+00  1.133524E+00  1.133524E+00
   822 -2.176559E-01 -6.283185E-01  0.000000E+00 -1.126881E+00 -1.126881E+00  1.126881E+00  1.126881E+00
   823 -1.451039E-01 -6.702064E-01  0.000000E+00 -1.119018E+00 -1.119018E+00  1.119018E+00  1.119018E+00
   824 -7.255197E-02 -7.120943E-01  0.000000E+00 -1.110056E+00 -1.110056E+00  1.110056E+00  1.110056E+00
   825  0.000000E+00 -7.539822E-01  0.000000E+00 -1.100142E+00 -1.100142E+00  1.100142E+00  1.100142E+00
   826  7.255197E-02 -7.958701E-01  0.000000E+00 -1.089446E+00 -1.089446E+00  1.089446E+00  1.089446E+00
   827  1.451039E-01 -8.377580E-01  0.000000E+00 -1.078159E+00 -1.078159E+00  1.078159E+00  1.078159E+00
   828  2.176559E-01 -8.796459E-01  0.000000E+00 -1.066489E+00 -1.066489E+00  1.066489E+00  1.066489E+00
   829  2.902079E-01 -9.215338E-01  0.000000E+00 -1.054655E+00 -1.054655E+00  1.054655E+00  1.054655E+00
   830  3.627599E-01 -9.634217E-01  0.000000E+00 -1.042885E+00 -1.042885E+00  1.042885E+00  1.042885E+00
   831  4.353118E-01 -1.005310E+00  0.000000E+00 -1.031406E+00 -1.031406E+00  1.031406E+00  1.031406E+00
   832  5.078638E-01 -1.047198E+00  0.000000E+00 -1.020440E+00 -1.020440E+00  1.020440E+00  1.020440E+00
   833  5.804158E-01 -1.089085E+00  0.000000E+00 -1.010196E+00 -1.010196E+00  1.010196E+00  1.010196E+00
   834  6.529678E-01 -1.130973E+00  0.000000E+00 -1.000868E+00 -1.000868E+00  1.000868E+00  1.000868E+00
   835  7.255197E-01 -1.172861E+00  0.000000E+00 -9.926226E-01 -9.926226E-01  9.926226E-01  9.926226E-01
   836  7.980717E-01 -1.214749E+00  0.000000E+00 -9.856018E-01 -9.856018E-01  9.856018E-01  9.856018E-01
   837  8.706237E-01 -1.256637E+00  0.000000E+00 -9.799140E-01 -9.799140E-01  9.799140E-01  9.799140E-01
   838  9.431757E-01 -1.298525E+00  0.000000E+00 -9.756344E-01 -9.756344E-01  9.756344E-01  9.756344E-01
   839  1.015728E+00 -1.340413E+00  0.000000E+00 -9.728039E-01 -9.728039E-01  9.728039E-01  9.728039E-01
   840  1.088280E+00 -1.382301E+00  0.000000E+00 -9.714308E-01 -9.714308E-01  9.714308E-01  9.714308E-01
   841  1.160832E+00 -1.424189E+00  0.000000E+00 -9.714927E-01 -9.714927E-01  9.714927E-01  9.714927E-01
   842  1.233384E+00 -1.466077E+00  0.000000E+00 -9.729408E-01 -9.729408E-01  9.729408E-01  9.729408E-01
   843  1.305936E+00 -1.507964E+00  0.000000E+00 -9.757038E-01 -9.757038E-01  9.757038E-01  9.757038E-01
   844  1.378488E+00 -1.549852E+00  0.000000E+00 -9.796934E-01 -9.796934E-01  9.796934E-01  9.796934E-01
   845  1.451039E+00 -1.591740E+00  0.000000E+00 -9.848082E-01 -9.848082E-01  9.848082E-01  9.848082E-01
   846 -2.104007E+00  4.607669E-01  0.000000E+00 -9.909386E-01 -9.909386E-01  9.909386E-01  9.909386E-01
   847 -2.031455E+00  4.188790E-01  0.000000E+00 -9.979702E-01 -9.979702E-01  9.979702E-01  9.979702E-01
   848 -1.958903E+00  3.769911E-01  0.000000E+00 -1.005787E+00 -1.005787E+00  1.005787E+00  1.005787E+00
   849 -1.886351E+00  3.351032E-01  0.000000E+00 -1.014271E+00 -1.014271E+00  1.014271E+00  1.014271E+00
   850 -1.813799E+00  3.769911E-01  0.000000E+00 -1.020325E+00 -1.020325E+00  1.020325E+00  1.020325E+00
   851 -1.741247E+00  3.351032E-01  0.000000E+00 -1.029630E+00 -1.029630E+00  1.029630E+00  1.029630E+00
   852 -1.668695E+00  2.932153E-01  0.000000E+00 -1.039442E+00 -1.039442E+00  1.039442E+00  1.039442E+00
   853 -1.596143E+00  2.513274E-01  0.000000E+00 -1.049631E+00 -1.049631E+00  1.049631E+00  1.049631E+00
   854 -1.523591E+00  2.094395E-01  0.000000E+00 -1.060066E+00 -1.060066E+00  1.060066E+00  1.060066E+00
   855 -1.451039E+00  1.675516E-01  0.000000E+00 -1.070611E+00 -1.070611E+00  1.070611E+00  1.070611E+00
   856 -1.378488E+00  1.256637E-01  0.000000E+00 -1.081131E+00 -1.081131E+00  1.081131E+00  1.081131E+00
   857 -1.305936E+00  8.377580E-02  0.000000E+00 -1.091488E+00 -1.091488E+00  1.091488E+00  1.091488E+00
   858 -1.233384E+00  4.188790E-02  0.000000E+00 -1.101542E+00 -1.101542E+00  1.101542E+00  1.101542E+00
   859 -1.160832E+00  0.000000E+00  0.000000E+00 -1.111154E+00 -1.111154E+00  1.111154E+00  1.111154E+00
   860 -1.088280E+00 -4.188790E-02  0.000000E+00 -1.120185E+00 -1.120185E+00  1.120185E+00  1.120185E+00
   861 -1.015728E+00 -8.377580E-02  0.000000E+00 -1.128501E+00 -1.128501E+00  1.128501E+00  1.128501E+00
   862 -9.431757E-01 -1.256637E-01  0.000000E+00 -1.135969E+00 -1.135969E+00  1.135969E+00  1.135969E+00
   863 -8.706237E-01 -1.675516E-01  0.000000E+00 -1.142468E+00 -1.142468E+00  1.142468E+00  1.142468E+00
   864 -7.980717E-01 -2.094395E-01  0.000000E+00 -1.147881E+00 -1.147881E+00  1.147881E+00  1.147881E+00
   865 -7.255197E-01 -2.513274E-01  0.000000E+00 -1.152108E+00 -1.152108E+00  1.152108E+00  1.152108E+00
   866 -6.529678E-01 -2.932153E-01  0.000000E+00 -1.155060E+00 -1.155060E+00  1.155060E+00  1.155060E+00
   867 -5.804158E-01 -3.351032E-01  0.000000E+00 -1.156668E+00 -1.156668E+00  1.156668E+00  1.156668E+00
   868 -5.078638E-01 -3.769911E-01  0.000000E+00 -1.156882E+00 -1.156882E+00  1.156882E+00  1.156882E+00
   869 -4.353118E-01 -4.188790E-01  0.000000E+00 -1.155671E+00 -1.155671E+00  1.155671E+00  1.155671E+00
   870 -3.627599E-01 -4.607669E-01  0.000000E+00 -1.153031E+00 -1.153031E+00  1.153031E+00  1.153031E+00
   871 -2.902079E-01 -5.026548E-01  0.000000E+00 -1.148981E+00 -1.148981E+00  1.148981E+00  1.148981E+00
   872 -2.176559E-01 -5.445427E-01  0.000000E+00 -1.143566E+00 -1.143566E+00  1.143566E+00  1.143566E+00
   873 -1.451039E-01 -5.864306E-01  0.000000E+00 -1.136857E+00 -1.136857E+00  1.136857E+00  1.136857E+00
   874 -7.255197E-02 -6.283185E-01  0.000000E+00 -1.128951E+00 -1.128951E+00  1.128951E+00  1.128951E+00
   875  0.000000E+00 -6.702064E-01  0.000000E+00 -1.119969E+00 -1.119969E+00  1.119969E+00  1.119969E+00
   876  7.255197E-02 -7.120943E-01  0.000000E+00 -1.110056E+00 -1.110056E+00  1.110056E+00  1.110056E+00
   877  1.451039E-01 -7.539822E-01  0.000000E+00 -1.099377E+00 -1.099377E+00  1.099377E+00  1.099377E+00
   878  2.176559E-01 -7.958701E-01  0.000000E+00 -1.088118E+00 -1.088118E+00  1.088118E+00  1.088118E+00
   879  2.902079E-01 -8.377580E-01  0.000000E+00 -1.076475E+00 -1.076475E+00  1.076475E+00  1.076475E+00
   880  3.627599E-01 -8.796459E-01  0.000000E+00 -1.064660E+00 -1.064660E+00  1.064660E+00  1.064660E+00
   881  4.353118E-01 -9.215338E-01  0.000000E+00 -1.052887E+00 -1.052887E+00  1.052887E+00  1.052887E+00
   882  5.078638E-01 -9.634217E-01  0.000000E+00 -1.041372E+00 -1.041372E+00  1.041372E+00  1.041372E+00
   883  5.804158E-01 -1.005310E+00  0.000000E+00 -1.030327E+00 -1.030327E+00  1.030327E+00  1.030327E+00
   884  6.529678E-01 -1.047198E+00  0.000000E+00 -1.019953E+00 -1.019953E+00  1.019953E+00  1.019953E+00
   885  7.255197E-01 -1.089085E+00  0.000000E+00 -1.010439E+00 -1.010439E+00  1.010439E+00  1.010439E+00
   886  7.980717E-01 -1.130973E+00  0.000000E+00 -1.001949E+00 -1.001949E+00  1.001949E+00  1.001949E+00
   887  8.706237E-01 -1.172861E+00  0.000000E+00 -9.946268E-01 -9.946268E-01  9.946268E-01  9.946268E-01
   888  9.431757E-01 -1.214749E+00  0.000000E+00 -9.885879E-01 -9.885879E-01  9.885879E-01  9.885879E-01
   889  1.015728E+00 -1.256637E+00  0.000000E+00 -9.839177E-01 -9.839177E-01  9.839177E-01  9.839177E-01
   890  1.088280E+00 -1.298525E+00  0.000000E+00 -9.806717E-01 -9.806717E-01  9.806717E-01  9.806717E-01
   891  1.160832E+00 -1.340413E+00  0.000000E+00 -9.788752E-01 -9.788752E-01  9.788752E-01  9.788752E-01
   892  1.233384E+00 -1.382301E+00  0.000000E+00 -9.785250E-01 -9.785250E-01  9.785250E-01  9.785250E-01
   893  1.305936E+00 -1.424189E+00  0.000000E+00 -9.795918E-01 -9.795918E-01  9.795918E-01  9.795918E-01
   894  1.378488E+00 -1.466077E+00  0.000000E+00 -9.820232E-01 -9.820232E-01  9.820232E-01  9.820232E-01
   895  1.451039E+00 -1.507964E+00  0.000000E+00 -9.857475E-01 -9.857475E-01  9.857475E-01  9.857475E-01
   896  1.523591E+00 -1.549852E+00  0.000000E+00 -9.906770E-01 -9.906770E-01  9.906770E-01  9.906770E-01
   897 -2.031455E+00  5.026548E-01  0.000000E+00 -9.967120E-01 -9.967120E-01  9.967120E-01  9.967120E-01
   898 -1.958903E+00  4.607669E-01  0.000000E+00 -1.003743E+00 -1.003743E+00  1.003743E+00  1.003743E+00
   899 -1.886351E+00  4.188790E-01  0.000000E+00 -1.011654E+00 -1.011654E+00  1.011654E+00  1.011654E+00
   900 -1.813799E+00  4.607669E-01  0.000000E+00 -1.016955E+00 -1.016955E+00  1.016955E+00  1.016955E+00
   901 -1.741247E+00  4.188790E-01  0.000000E+00 -1.025878E+00 -1.025878E+00  1.025878E+00  1.025878E+00
